TF,C(organ),C(dev_stage),C(organ):C(dev_stage)
Hopx,0.00023867916999386504,0.049624201478985844,0.005299888804823993
Hoxa11,3.986203310616957e-05,0.049624201478985844,0.005616460597821642
Hoxa13,8.932638346603084e-06,0.049624201478985844,0.005299888804823993
Hoxb1,1.4478587401446151e-05,0.049624201478985844,0.005299888804823993
Hoxb4,9.567908486716105e-05,0.049624201478985844,0.005299888804823993
Hoxc10,8.221206274165344e-06,0.049624201478985844,0.008309697928806675
Hoxc6,7.229696067127523e-06,0.049624201478985844,0.005299888804823993
Hoxd13,8.703625596924619e-06,0.049624201478985844,0.0057789310563735995
Hsf1,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Hsf2,0.00021572626879356717,0.049624201478985844,0.005681834161796177
Htatsf1,0.0002587433821127483,0.049624201478985844,0.005299888804823993
Htt,0.00044872122122897445,0.049624201478985844,0.005299888804823993
Id2,0.00011610558011390217,0.049624201478985844,0.005299888804823993
Ikzf1,2.3935340085003318e-05,0.049624201478985844,0.005299888804823993
Ikzf2,0.00028049874516784725,0.049624201478985844,0.005361507615173068
Ikzf3,6.991932433976337e-05,0.049624201478985844,0.005299888804823993
Ing1,1.4855539752554615e-05,0.049624201478985844,0.005299888804823993
Ino80,9.482379042173945e-06,0.049624201478985844,0.005299888804823993
Insm1,1.4319215048533009e-05,0.049624201478985844,0.005299888804823993
Irf1,0.00016204122988256402,0.049624201478985844,0.005299888804823993
Irf2,0.0003707581238125109,0.049624201478985844,0.005299888804823993
Irf2bp2,0.000168556097768701,0.049624201478985844,0.005299888804823993
Irf3,0.00023846739003005423,0.049624201478985844,0.005299888804823993
Irf4,1.1035398948947945e-05,0.049624201478985844,0.005299888804823993
Irf5,0.000147476399142555,0.049624201478985844,0.005299888804823993
Irf7,0.0014636981676561373,0.049624201478985844,0.005299888804823993
Irf8,6.158281240517287e-05,0.049624201478985844,0.005299888804823993
Irf9,0.00031342097691952153,0.049624201478985844,0.005299888804823993
Isl1,8.546301239512551e-06,0.049624201478985844,0.005299888804823993
Jarid2,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Jmjd1c,1.0487529967262559e-05,0.049624201478985844,0.005299888804823993
Jmjd6,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Jun,1.0666122987770082e-05,0.049624201478985844,0.005299888804823993
Junb,2.233697909823786e-05,0.049624201478985844,0.005299888804823993
Jund,1.1720870000308106e-05,0.049624201478985844,0.005299888804823993
Kansl3,0.00023192095055942467,0.049624201478985844,0.005299888804823993
Kat2a,0.0001569989546241828,0.049624201478985844,0.005299888804823993
Kat2b,7.074787269449897e-05,0.049624201478985844,0.005299888804823993
Kat5,3.73022345185316e-05,0.049624201478985844,0.005299888804823993
Kat8,0.00010088231998288772,0.049624201478985844,0.005299888804823993
Kdm1a,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Kdm2a,3.104618864981849e-05,0.049624201478985844,0.005299888804823993
Kdm2b,1.056379191805564e-05,0.049624201478985844,0.005299888804823993
Kdm3a,0.00019553507415680815,0.049624201478985844,0.005299888804823993
Kdm3b,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Kdm4a,4.271978902658801e-06,0.049624201478985844,0.005299888804823993
Kdm4c,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Kdm4d,4.514091341322652e-05,0.049624201478985844,0.005299888804823993
Kdm5a,4.7542701029356065e-05,0.049624201478985844,0.005299888804823993
Kdm5b,1.461075954988463e-05,0.049624201478985844,0.005299888804823993
Kdm5c,1.4855539752554615e-05,0.049624201478985844,0.005299888804823993
Kdm6a,0.00022395220673685387,0.049624201478985844,0.005299888804823993
Kdm6b,4.530893032384344e-05,0.049624201478985844,0.005299888804823993
Klf3,6.865878564135126e-05,0.049624201478985844,0.005299888804823993
Klf4,9.29273527168409e-06,0.049624201478985844,0.005299888804823993
Klf5,2.5632551338044007e-05,0.049624201478985844,0.005299888804823993
Klf6,4.271978902658801e-06,0.049624201478985844,0.005299888804823993
Klf9,0.00011738285089632512,0.049624201478985844,0.007105989993448153
Kmt2a,9.079525441797492e-05,0.049624201478985844,0.005299888804823993
Kmt2b,1.0810671752936901e-05,0.049624201478985844,0.005299888804823993
Kmt2c,1.20293747220761e-05,0.049624201478985844,0.005299888804823993
Kmt2d,9.839240557567796e-06,0.049624201478985844,0.005299888804823993
L3mbtl2,7.199729917123201e-05,0.05056043326415013,0.005832379420038305
Ldb1,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Lef1,1.4295378519673409e-05,0.049624201478985844,0.005299888804823993
Leo1,0.0005307360170052887,0.05000832677968288,0.005299888804823993
Lhx2,9.696825599417976e-06,0.049624201478985844,0.005299888804823993
Lhx3,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Lhx6,0.000381050220855618,0.04982236756538212,0.005299888804823993
Lin9,0.005031134376778984,0.05054509764317442,0.005299888804823993
Lmnb1,9.549219905847924e-05,0.049624201478985844,0.005299888804823993
Lmo2,4.7542701029356065e-05,0.049624201478985844,0.005299888804823993
Lmx1b,4.7542701029356065e-05,0.049624201478985844,0.005344049443254117
Lrrfip1,0.00025617952156654087,0.049624201478985844,0.005616460597821642
Lyl1,3.1778523087884415e-05,0.049624201478985844,0.005299888804823993
Maf,8.625078928141617e-05,0.049624201478985844,0.005299888804823993
Mafa,6.823324796105722e-06,0.049624201478985844,0.005299888804823993
Mafb,0.00014233437971895169,0.049624201478985844,0.005299888804823993
Maff,3.785082621763097e-05,0.049624201478985844,0.005299888804823993
Mafg,4.299137274133345e-06,0.049624201478985844,0.005299888804823993
Mafk,2.6835262708484083e-05,0.049624201478985844,0.005299888804823993
Mapk8,0.0002542071432805255,0.049624201478985844,0.005312464242106953
Max,1.4295378519673409e-05,0.049624201478985844,0.005299888804823993
Maz,5.541973007165414e-05,0.049624201478985844,0.005299888804823993
Mbd1,8.341437722059869e-06,0.049624201478985844,0.005367368893281725
Mbd2,0.00010282272277803787,0.049624201478985844,0.005621214908155399
Mbd3,8.840337555419026e-06,0.049624201478985844,0.005299888804823993
Mcrs1,0.00019587222423294657,0.049624201478985844,0.005299888804823993
Mecp2,8.496784774066974e-06,0.049624201478985844,0.005299888804823993
Med1,8.546301239512551e-06,0.049624201478985844,0.005299888804823993
Med12,1.0852922539343985e-05,0.049624201478985844,0.005299888804823993
Med23,9.958540979345015e-07,0.049624201478985844,0.011301938931284013
Med24,2.5632551338044007e-05,0.049624201478985844,0.005299888804823993
Med26,5.683361892360892e-05,0.049624201478985844,0.005299888804823993
Mef2a,1.0231143687506147e-05,0.049624201478985844,0.005299888804823993
Mef2c,2.478681072074376e-05,0.049624201478985844,0.005299888804823993
Mef2d,3.1778523087884415e-05,0.049624201478985844,0.005299888804823993
Meis1,8.932638346603084e-06,0.049624201478985844,0.005299888804823993
Men1,9.426584788806703e-05,0.049624201478985844,0.005299888804823993
Mettl3,9.495303782346929e-06,0.049624201478985844,0.005299888804823993
Mitf,0.0003683949455765751,0.049624201478985844,0.005299888804823993
Mllt3,3.545844678413588e-05,0.049624201478985844,0.005299888804823993
Mnx1,7.995067985038853e-07,0.049624201478985844,0.0057789310563735995
Morc3,0.0006559929693414023,0.05007707586772202,0.005323307869140301
Mphosph8,2.729529464521862e-05,0.049624201478985844,0.005299888804823993
Mpnd,0.0025824213961943743,0.05115315053620718,0.005299888804823993
Msl1,0.0005456104603927935,0.05007707586772202,0.005375259141699051
Msl2,5.059182017788132e-05,0.049624201478985844,0.005299888804823993
Mta1,2.1907150362241662e-05,0.049624201478985844,0.005299888804823993
Mta2,1.8067460484907616e-05,0.049624201478985844,0.005299888804823993
Mtf2,1.040621542933323e-06,0.049624201478985844,0.005299888804823993
Mtor,4.953008856928278e-05,0.049624201478985844,0.005299888804823993
Mxi1,4.530893032384344e-05,0.049624201478985844,0.005299888804823993
Myb,0.00015128098916934873,0.049624201478985844,0.005299888804823993
Mybl1,7.332666216136835e-05,0.049624201478985844,0.005299888804823993
Myc,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Mycn,5.5239310042310236e-05,0.049624201478985844,0.005299888804823993
Myf5,1.7224577553502077e-05,0.049624201478985844,0.005299888804823993
Myo1c,2.542497720036689e-05,0.049624201478985844,0.005299888804823993
Myod1,1.0041061500347244e-05,0.049624201478985844,0.005299888804823993
Myog,1.6784913277971336e-05,0.049624201478985844,0.005299888804823993
Myt1,1.8373192844056298e-05,0.049624201478985844,0.005299888804823993
Myt1l,1.993053788430766e-05,0.049624201478985844,0.005299888804823993
Naa10,0.000147476399142555,0.05007707586772202,0.005299888804823993
Nacc1,4.670850365180392e-06,0.049624201478985844,0.005299888804823993
Nanog,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Nap1l1,2.0502074887926047e-06,0.049624201478985844,0.005299888804823993
Nbn,8.11686820090842e-06,0.049624201478985844,0.005299888804823993
Ncapd3,0.00013876183582117184,0.049624201478985844,0.005299888804823993
Ncapg,6.493251451888504e-05,0.049624201478985844,0.005299888804823993
Ncaph2,1.965234275791687e-05,0.049624201478985844,0.005299888804823993
Ncoa2,8.522277663561689e-05,0.049624201478985844,0.005299888804823993
Ncoa3,2.9234201046976066e-05,0.049624201478985844,0.005299888804823993
Ncor1,1.0666122987770082e-05,0.049624201478985844,0.005299888804823993
Ncor2,9.881729323427872e-06,0.049624201478985844,0.005299888804823993
Nelfa,2.6623566713388272e-05,0.049624201478985844,0.005299888804823993
Nelfb,0.0002308180760695102,0.049624201478985844,0.005299888804823993
Nelfe,5.3120316902553135e-05,0.049624201478985844,0.005299888804823993
Neurod1,1.4295378519673409e-05,0.049624201478985844,0.005299888804823993
Neurod2,8.888532348122265e-06,0.049624201478985844,0.005299888804823993
Neurog2,9.482379042173945e-06,0.049624201478985844,0.005299888804823993
Nfat5,0.0004041181159804141,0.049624201478985844,0.005299888804823993
Nfatc1,6.115682484069375e-06,0.049624201478985844,0.005299888804823993
Nfatc2,7.749703694423671e-05,0.049624201478985844,0.005299888804823993
Nfe2,0.00011898295086741637,0.049624201478985844,0.005299888804823993
Nfe2l1,9.227345485483399e-05,0.049624201478985844,0.005299888804823993
Nfe2l2,0.0005410177818325259,0.049624201478985844,0.005299888804823993
Nfia,8.644094541628487e-06,0.049624201478985844,0.005299888804823993
Nfib,1.7506000435848624e-05,0.049624201478985844,0.005299888804823993
Nfic,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Nfil3,4.670850365180392e-06,0.04990439982779486,0.005299888804823993
Nfkb1,2.313987338758724e-06,0.049624201478985844,0.005299888804823993
Nfya,8.991243794449656e-05,0.049624201478985844,0.005299888804823993
Nfyb,5.5239310042310236e-05,0.049624201478985844,0.005299888804823993
Nfyc,6.0490056477398216e-05,0.049624201478985844,0.005299888804823993
Nipbl,1.2435700753715802e-05,0.049624201478985844,0.005299888804823993
Nkx2-1,4.5608864929104095e-05,0.049624201478985844,0.005299888804823993
Nkx2-2,2.9234201046976066e-05,0.049624201478985844,0.005299888804823993
Nkx2-5,8.797434710646169e-05,0.049624201478985844,0.005299888804823993
Nkx3-1,6.0116788420991605e-05,0.049624201478985844,0.005299888804823993
Nkx3-2,1.20293747220761e-05,0.049624201478985844,0.005299888804823993
Nkx6-1,3.8412586056522875e-05,0.049624201478985844,0.005299888804823993
Nlrc5,9.078862934991298e-05,0.049624201478985844,0.005464947040805458
Nlrp3,0.00013945740657149406,0.049624201478985844,0.005299888804823993
Nono,7.995067985038853e-07,0.05433428073506228,0.017710082748982125
Notch1,2.9436568777214896e-05,0.049624201478985844,0.005299888804823993
Npas3,5.58141275028774e-05,0.049624201478985844,0.005299888804823993
Nr0b1,8.549684127488501e-05,0.049624201478985844,0.005299888804823993
